customer_unique_id,repurchase_prob,R,F,M
6a9e15d6fa8ce1cabf193c21aa577f64,1.0,28,3,291.7
6aa14366984bcc5f1ea760928283d451,1.0,216,2,304.9
6aa2294d9975e319365a586ba919de73,1.0,182,2,154.9
6abc999251612920bec93b3be616fa1d,1.0,447,2,118.0
6b1b676621a55a12546f8eeeaa12d4a7,1.0,303,2,276.0
6bb0bebc0758e1a834cb5bf96b6d8feb,1.0,118,2,149.9
6bb535b0906b43e0041916897667aeed,1.0,350,3,960.48
6bbed249de21777c6f7d5074e6c469e9,1.0,139,2,39.94
6bd33258105ef24dbf6d82bb7e3a06b2,1.0,180,2,104.80000000000001
6be28ae15cd1e7b3f3f36ac483512822,1.0,283,2,426.69000000000005
6bf558c1aae5004b6a410c3294c5e119,1.0,53,2,168.27
6c005d6d2d21634f3eabb0720c780d75,1.0,109,2,52.98
6c2f6983a60ac0dc8a9ee65579959538,1.0,320,2,226.9
6c45a9350eb05fba53a297c2491a32c5,1.0,485,2,119.8
6c5524784076044070d9fe6cf151912d,1.0,25,2,85.99000000000001
6c70bee45f245a4ebeddb2ece21b567d,1.0,426,2,542.0
6c722fdc0ca8a586dcfa980f2f1278eb,1.0,366,2,189.47000000000003
6caedf47165dd303190404ba0d47e802,1.0,139,2,117.9
6cea4abf8f997010abe48d8b4ef9c5f2,1.0,46,2,46.9
6cf5a61d865d979d060812cdb48ce484,1.0,157,2,284.0
6d3d5771a12f5e7d00729f940bb28fd2,1.0,403,2,195.6
6d74740d498504341df1e7f104daebf0,1.0,230,2,158.89000000000001
6d97028799b1d0a91160e11d45cfeb7b,1.0,462,2,103.96000000000001
6d983c87bdeb0ca15734c8bdaa79a2ea,1.0,289,2,287.8
6dcf48fcc0c4d96dd7af8a0897ae9de8,1.0,47,2,312.0
6ddbc64bd04d40f7768ff088d94cbeb8,0.96,146,2,2108.0
6e08abf5cfb67eeea9e48463da288788,1.0,99,2,238.0
6e0d94e83bae00a64c12c9497158ee1c,1.0,343,2,50.2
6e10d6571ddd6b7b58d61e4d5e7dde95,1.0,13,2,167.9
6e1512c1c3221bd24fa4848202727ab3,1.0,266,2,159.89
6e1550b8966f327f29bc06b18972dbec,1.0,460,2,939.87
6e26bbeaa107ec34112c64e1ee31c0f5,1.0,243,2,1355.9
6e2f539e9e0e323859a81079581db712,1.0,152,2,29.79
6e620488162fe1129d32f26b751d770a,1.0,192,2,149.7
6e64dc929d62442c813375d68c4e0c2e,1.0,189,2,225.0
6e6fdec52c6dbf58721bf7a4eaf5b679,1.0,316,2,82.98
6e968652933d10e7a77047574d87e54a,1.0,448,2,88.82
6eb453dca2505def092eb261e3a3d8d0,1.0,157,2,115.8
6ecae395621d20aca9711709fedacade,1.0,189,2,153.9
6edeeed37ddd3dee7559f358b023ef9b,1.0,67,2,89.98
6ee2f345f4f2fbd1cafb6447a6b37642,1.0,451,2,349.9
6eefa309faab7725bf4b9dce147e4ae6,1.0,242,3,48.8
6ef4101366e4340921398ba91fff1426,1.0,188,2,108.9
6f1b9f60ea8ee748140353648c2d8d8f,1.0,73,2,464.79999999999995
6f22857001b77949eb8110295fced3ff,1.0,286,2,91.8
6f302f15a62c56b3100b67a81bfef328,1.0,258,2,629.1999999999999
6f36e0165218ac7ae521d8e44739e703,1.0,219,2,228.7
6f59eba24fd00a27069b57c896d8899a,1.0,35,2,97.6
6f5c52ea47e32b73958b0ac0f3c34e88,1.0,98,2,36.39
6f64406ed5cfa4a2d9bd35e91bfd6587,1.0,208,3,324.70000000000005
6f65f19c2dcfcab8b76b2fafb5b840e1,1.0,164,2,220.9
6f8e7d40046694539c87b98cb5096a28,1.0,101,2,59.97
6faa792efdf7c9c6eb7cfdf68aa5e581,1.0,328,2,238.99
6fc92189a4d83f8f8eb046b050ce8687,1.0,421,2,264.55
6fe09f77ec8e29ed4e619c6841f6479b,1.0,88,2,248.89000000000001
6ff62b85b8dd35a3402d54618bdafec6,1.0,209,2,593.0
7018a5e068b8fd0912fed2d02952df23,1.0,140,2,169.3
704d4446bffad3f1d6b73a58426af36a,1.0,140,2,106.9
70601471b692cc0879300373118041ff,1.0,72,2,184.85999999999999
7063b55fee699193fd5e44253a7e4a98,1.0,471,2,747.0
706cdc310c7f626d1d2bc95c396202e5,1.0,355,2,132.79
70755e5b9df5988f592f3dec6279f1be,1.0,345,2,113.97999999999999
70aa9ef908248a2ec9e03b77ce1ff357,1.0,104,2,424.9
70ad91901ad4330af432978ff134fc6f,1.0,167,2,514.95
70c976663a07ebfd35d81c6179258391,1.0,193,2,170.9
70f0fca2435f0fa72fe85699630791fc,1.0,570,2,316.0
70ffda7e4167ce87ac620ab2c572ac4f,1.0,345,2,75.47
71048f40f553973d48d6fe35d01a3afb,1.0,151,2,132.32999999999998
711066a7bba9951b1da0ce0f4302af23,1.0,207,2,86.9
712c4abfd9b054e7872aad2021a4aee3,1.0,289,2,418.0
718d5855edf637b8e2f213db87dab93d,1.0,321,2,50.89
719b416ebeb9f51638f343c4cc19f742,1.0,27,2,84.9
719b758d12e3c1f243c66bf47b488be1,1.0,232,2,247.9
719f18245d86356b20dbfc6ebff6498d,1.0,76,2,174.88
71a26c172a544ccc789674f1fab9d951,0.99,142,2,207.5
71a92fd3087501bcfba6e6e1ef7e8fd7,1.0,23,2,223.0
71b14aca95bfbedbc5746d2c0a92d8e2,1.0,284,2,340.0
71b8dc9ce21a7ca5344bde166e117c9f,1.0,179,2,174.9
71bd6ff3f70090f785e26643f22c6484,1.0,128,2,108.89
71d2dbb6d2f52d568ca9d69c815a4331,1.0,442,2,367.9
71d790b151c0349e5f5b2fbb4fbe1321,1.0,127,2,130.69
71df425cb9aec3337bc969df451d663a,1.0,338,2,749.7
71e1f051740a6d2fcdc204e989035526,1.0,226,2,160.0
71f5d6c0cf885d0b2b52836a4c469bc3,1.0,510,2,59.98
71f88e06eb78302859a034cd7d1877a1,1.0,111,2,729.99
72061fff095d8325b311ea24e2f4a2b5,1.0,264,2,569.74
723bb8aa118da56cd7644aa593d197f9,1.0,72,2,337.0
72421b30e46c895e99e8560a48a33fb6,1.0,20,2,122.6
7263bdaf8bd8ca9e023f521f8ae50970,1.0,539,2,117.8
728a151b4593fb7ae0787158df28752a,1.0,88,2,129.98
728e4a7d0db4845270091ded0923c71f,0.99,605,3,20.7
729089b44985b34915decf7117d8fc2c,1.0,278,2,78.0
72e05cde2a8e5d8f08ca3ef3bcfadc63,0.97,16,2,74.38
72e79d08a90aa4e10f7e5aa76e65b258,1.0,301,2,139.8
72eb961337993c4c089cb9135b86de90,1.0,101,2,74.99000000000001
7305430719d715992b00be82af4a6aa8,1.0,17,4,364.3
730e4b7ede33b484516435d39ab4dc49,1.0,453,2,339.98
7311b47a208b4f5af09ccc62fafea9e2,1.0,275,2,399.56
7314e2017ab1883d59ccbc7318c4b3fc,1.0,193,2,178.07
731a127666e5bc79810ebdc48eeff385,1.0,201,2,177.85000000000002
731ea3afd190908a9cbed04f42aa51e2,1.0,279,2,269.70000000000005
732d307839b02bc2d3a4c26b515ea2b9,1.0,183,3,121.9
7330a3475a2c65878c2c9b95266bef04,1.0,180,2,498.0
73601b1eec55943e90ce8d61253d5c09,1.0,305,2,2009.98
7370a0c1920f4a92e1f09463099e9b42,1.0,208,2,76.89
73768eba15a0744371ca5521eb2e51f5,1.0,242,2,639.8
7379b57a7a2b9aa2741a1c564138b99a,1.0,270,2,179.97
738ffcf1017b584e9d2684b36e07469c,1.0,79,4,597.9
7395a64f37a30f9827ca4d8292b484e8,1.0,363,2,124.89000000000001
73a218a376e1c8e6a31799484fe514b8,1.0,136,2,418.59999999999997
73daba56d88fe2ed55fd098a179646d0,1.0,281,2,272.8
73de7b7b976fc6b75283b05f67fd6b5b,0.99,292,2,347.9
73f97c6a5af65a71194cc2265ae82501,1.0,97,2,86.63
73fa628b0fc190639f48da2667eb1381,1.0,313,2,169.89
740b9a28b39035534bf3425b19016263,0.99,287,2,199.70000000000002
743b6b21edcc4f0a9be82e591187e0a8,1.0,303,2,104.9
7441ce776af8da3b9df3d3f3c1e13ab1,1.0,415,2,77.99000000000001
744fb2d41ededa16d3f703b7065b234c,1.0,210,2,231.70000000000002
7462a753a77ed093330660f7003064c7,1.0,21,2,115.8
74b8021516f25eb91f5b4e704a2cd671,1.0,19,2,55.9
74cb1ad7e6d5674325c1f99b5ea30d82,1.0,153,5,334.5
74fe4e106702770ef728399ce5da503a,1.0,92,2,189.91
752041fd42cbe3a4f4dea0d68a0a6edd,1.0,523,2,86.96
754f0aa37a9a58685e42e70973bc511c,1.0,383,2,91.9
7580e539c3d74ce5ff3946877db01dd2,0.99,19,2,60.0
7588c20c457369de8caad958afc1cc06,1.0,170,3,173.8
7589544c08cc5de364cad85ee73f4b63,1.0,70,3,193.5
7599dea7f7520c8c37351721ad6870de,1.0,93,2,238.99
75a2adfe9f86d401f24b5fe2eb9a582c,0.99,241,2,302.20000000000005
75a398e43d9757a4f7d6f622aeb22c47,1.0,349,2,47.8
75b45ab225bf88fdd7f432507030a4b8,1.0,354,2,128.7
75bbb6b481a1df1689bb769e63ec3acb,1.0,209,2,113.97999999999999
75c7cb4037146f5c8e95ade4214396c5,1.0,233,2,653.9
75e750a6279d55f7137bb9e9bb8662cf,1.0,276,2,106.9
75eacb17f5ef482c37c7b7903f014ece,1.0,29,2,298.9
75fe145e64986de933b893642277d8a9,1.0,539,2,175.89
75ff587e87e047a7e00f75bbcab17c00,1.0,305,2,238.9
76a0491dd70c125840fa259f00dfc351,1.0,141,3,232.8
76c9a12722537319e44c31e70b7815c3,1.0,91,2,71.69
76d1df67cfa34a2c4606537d54aea0f8,1.0,309,2,534.9
76f7d40948174f5cde0fcf8e6147b59d,1.0,126,2,327.8
76ffb5b3f1186c6c8022f6047ae9ead5,1.0,231,2,169.8
77001b080dd723bc9a22e538e5e06e41,1.0,146,2,119.80000000000001
770c6c524fc389b4cab878d19703745d,1.0,388,2,488.0
771f344c1ac13d8ccdf2d14c48e2c6c3,1.0,410,2,69.8
77479db0fa60ddc453f3743abc02be23,1.0,460,2,90.9
77784ec016bfbcc51d2394d1632f0d3d,1.0,39,2,143.46
7779fdf670bfe673e064b9aa5447674e,1.0,396,3,128.99
7784447c90f683e4775f7c1f02c04fbf,1.0,405,2,127.81
779f7ec7155dfd74a8425e40c4d34497,1.0,75,2,345.0
77c213e10acbd145d50fcb035d0e86d9,1.0,146,2,373.0
77e223f4a031fdeb1650e797bf4c692a,1.0,117,2,209.8
7823a8988612aff9a03896c51e2c5f7b,1.0,123,2,218.8
7828a4a1ee004bbe6665cbffbc4bf2d9,1.0,202,2,285.0
7849336c1b7785f258ffef06aedbd216,1.0,40,3,537.5
786165c8823a3fd635edab35df391d27,1.0,188,2,178.39000000000001
788a2f679187362222b67dfe89da6c1a,1.0,282,2,71.6
78a038d19f31c40c5dd68c112ca00ad1,1.0,81,2,158.8
78b5cbc4b9ad61445b6609593addca37,1.0,234,3,300.74
78c5bae602d6d120f6f4ed4acbd46284,1.0,166,2,169.7
78c5f76b60a3a2588635aadc70e34df7,1.0,326,2,113.97999999999999
78d665ab97fb0bfd754a20a48476c4e7,1.0,424,2,597.99
78d79858662c99b94b69547d9f80e061,1.0,15,2,249.7
78dc91ac9a6fece2e327f74e96cac0b0,1.0,63,2,114.80000000000001
78e63ed7c16b6a93bfdcef66ad250a00,1.0,165,2,118.9
78fb70b5aa609b4b55c6ef3d0cb51faf,1.0,278,2,46.8
78fcceb499ec9008fcecbaad21efefc6,1.0,351,2,191.8
790ac688b0fcc22b2a0dacf0202b2ce4,1.0,220,2,73.8
793c14202ef7966472e9246fd83b0ae8,1.0,336,2,83.98
794307f7c4fd6c8325655fb3f7b89895,1.0,316,2,98.3
79444cb5bb16964eea4c5abb2d3aa023,1.0,163,2,206.89000000000001
795c1622cf7a53d63d324e862349d01c,1.0,16,4,281.2
796214f3f3b496b3b116986185984393,1.0,15,2,589.4
7973a6ba9c81ecaeb3d628c33c7c7c48,1.0,348,2,82.98
798c34ffa9047399853eab8ca7c0b9a0,0.99,272,2,1770.3000000000002
7993617f039446d209d529ac9cc03f1c,1.0,51,2,93.8
79abd55efd139ad036a57558aea211e4,1.0,242,2,152.55
79b9e9b310f3094c2cad708eb17508c2,1.0,366,2,44.989999999999995
79c389f4fcc007dfbd1f317f29e85030,1.0,122,2,240.0
79c3ef46b89f10777f5604a5e1ee22b5,1.0,382,2,207.4
79f227df52caf2b68d36e990ff3fc652,1.0,179,2,207.39000000000001
79fa3eb416c3933311c949121225649f,1.0,270,2,52.98
79ff5d9ba6dc750760a809b0a84d3397,1.0,59,2,234.12
7a114c4d600e1eb56f331eba875d38a6,1.0,158,2,240.0
7a1751f98e25f665fc0130c7b001e18f,1.0,410,2,108.97
7a176e5d88c7acb6000a055e008c055d,0.99,694,2,579.79
7a1de9bde89aedca8c5fbad489c5571c,1.0,274,2,345.7
7a311d62282fa63be12b02aef2fd21d1,1.0,215,3,234.0
7a350426024a624cef97f797c408db97,1.0,122,2,194.9
7a380cb5434e6b6b5b37d45bb99dbe8a,1.0,83,2,412.79
7a40da3af7a607c7275b9b8f71d730c7,1.0,128,2,309.89
7a443ff6dbc48349835cb18a9355ea1b,1.0,404,2,38.4
7a6b4947e01039432cac229435d058ee,1.0,350,2,419.8
7a774055fedca2666e77244c5e50368f,1.0,24,2,80.9
7ab8841bae70453e6b6fd543de86b90e,1.0,122,2,379.96
7ac70e85ee5c115fca1147ee0f59616e,1.0,44,2,328.0
7acf19ddc75a0935581845e1c89edb3c,1.0,468,2,359.8
7ad04c71bfca958e6f2ec44bce34e2da,1.0,13,2,345.0
7afc250f9d980ea3ee0ce3b0245f1b04,1.0,281,2,103.72
7b05e0471103ce0ef346e87c357273fe,1.0,37,2,109.8
7b08fc11e1aacd85ef2845c12a9ddb81,0.99,187,2,238.99
7b0eaf68a16e4808e5388c67345033c9,0.99,106,2,2238.42
7b32049d8495d56c8b27eae575921a60,1.0,359,2,82.98
7b51437497e9c9b82a08ddb62dfb7b88,1.0,90,2,68.49
7b53ce3d0ba1f84b0ebcef52fffb110d,1.0,265,2,196.0
7b662d846265cb0ed144db95fe0c74dc,1.0,216,2,274.98
7b6d07dac0a2c373d749142e920ae356,1.0,146,2,27.3
7bada66424f46ce9a766b94974849e09,1.0,307,2,244.9
7bf1c59401206e31a78523077f3a1144,1.0,318,2,208.8
7bf5c9596fc39d41078cb46a86b23831,1.0,242,2,255.89
7bff4fff725edd40fde6f0ac1eb0e2dc,1.0,282,2,359.6
7c1cfb3c097e0f1caa90bb17675a63e5,1.0,309,2,103.5
7c353714ed8789f928faaa4191e85197,1.0,182,2,317.8
7c396fd4830fd04220f754e42b4e5bff,1.0,335,2,65.38
7c438259d88d8eefb977be5432d761c1,1.0,64,2,288.9
7c4b40bb2b820e20b226a5a615e357aa,1.0,277,2,74.89999999999999
7c5198d8a67f7da5930f067766cb468f,1.0,20,2,249.9
7c588c097689b0b77fd73d171332b0ba,1.0,12,2,119.89
7c5cd64106c9160122fd28b026cec28b,1.0,18,2,115.9
7c67f115342d01560cd438fad6346a3c,1.0,461,2,189.8
7c763d069eb3926fc65593030d5c99a3,1.0,296,2,89.9
7c8f8d3ff715607148146c64ecb64b11,1.0,542,2,43.7
7c927c2454a57a0e02fcaceb99750523,1.0,519,2,154.96
7cb20dd79b4b5bfda52b712000a30de5,1.0,275,2,91.69999999999999
7cb9a6b438fe0a5f228bfd32ff9e1a11,1.0,175,2,159.70000000000002
7cbf84875196ee1d04dc880ebbfaa7ef,1.0,116,2,317.79
7cc23ec3506e4e1e67d0702da04a734c,1.0,424,2,221.8
7ce7c20ac269f4642f1c7058ab375102,1.0,140,2,75.9
7cf08f01ab6a6a1365e1613989a65158,1.0,117,2,156.9
7d08a8005756c215935d45bcc0e9a760,1.0,602,2,259.8
7d0983269f825d3112e5a64364b1258a,1.0,48,2,595.9
7d0b1773dc928e29e86a230ca9557d08,1.0,132,2,345.9
7d19f93ed7e2ea8211975b68525b0598,0.98,281,2,338.9
7d23ca9b9d5f41298ec3ccbb2ff637d8,1.0,205,2,89.94
7d2e246c38946e89eda0c9c1288fc0e3,1.0,280,2,98.0
7d35f5764e668c9deade51c2fd31758a,1.0,209,2,134.89
7d3d94b4740895a17760e976797f9f0e,1.0,133,3,157.5
7d87ba0bd6466390cf5d4c9735236086,1.0,23,2,123.49
7d904a4755e206a3e308a1f03d4a3a7c,1.0,202,2,522.97
7da3054afe371affc14d26cc2cc04358,1.0,127,2,68.89
7db92cbb797de39eebe3bc986be820f8,1.0,117,2,719.0
7e050832e2248c400621f6b22315d4bb,1.0,266,2,59.989999999999995
7e094f060802ff5e25bef767446968d3,1.0,91,2,112.80000000000001
7e1681f9bb31800364869a2cdbe289db,1.0,201,3,431.89
7e30d2336a1f1182766cf6fb863d5554,1.0,110,2,100.0
7e43696e1ae594af82dd11f481dc232e,1.0,178,2,119.97999999999999
7e4bebe20140a71b34263a659ba1ce11,1.0,54,2,54.39
7e7301841ddb4064c2f3a31e4c154932,1.0,50,2,247.8
7e75aeef30d7e9d4ac860fcc8eaa8812,1.0,397,2,62.09
7e82fd8a6c26147a8797d761fa68c497,1.0,282,2,149.28
7e91ec540af718ab375b1d13271e9543,1.0,479,2,249.0
7ea3dc64a652d699ace3048e904c561b,0.99,270,2,569.8
7ebb3bb52aff91c642c9e4d81d4cbc95,1.0,114,2,29.78
7ec0077665fe9020e7dfdb05b2be0162,1.0,295,2,192.99
7ed57df0e6ae22a4f9e0250d52608ad5,1.0,389,2,325.1
7ee9e6c80bf1b7ec4a52639eab6c128c,1.0,491,2,350.0
7eeb6421712844795dd8ff9ec6a58b18,0.99,79,2,114.5
7f3e8656011a9b8d6c12df5991ca69ff,1.0,39,2,83.0
7f4adf7903f4d02c527585c4d0f65c2e,1.0,169,2,150.0
7f50c43baa66aae590aa1a067427cce5,1.0,130,3,118.88999999999999
7fb211f99a01b4971fd1e07e3a256458,1.0,41,2,450.72
8004f80e361a5ee23aadb7418a685fc2,1.0,266,2,295.78
801512ead4c9cbc98ecd208f45c975ec,1.0,18,2,643.99
801b53359d2880a9bff63574103fb74c,1.0,118,2,189.9
80282a1a77281692a0339c2a08d0e6af,1.0,39,2,74.69999999999999
803b4fc75d3fe8c5dbed83f50b3fbd8c,1.0,16,2,244.8
803c530613f5c4ee03502be0d6894de0,1.0,157,3,401.64
805e5a317f4b3e1afccb9dfd71287a36,1.0,86,2,173.99
805f4b6e9ce80113e9e5cfbefa9577e3,1.0,120,2,46.98
80636347f037db2d8e3cbe3b7a34c120,1.0,47,2,73.0
809ea1c56f165109936fe5c51003fbfb,1.0,343,2,199.8
80e00a7b9ead7590bf05116f0237c896,1.0,212,2,235.9
81098a634d4eab46ab9fbd0df37e52bd,1.0,15,2,305.78
8149101234b839e311a6f8c525206632,1.0,82,2,108.99000000000001
815a99cb9852a1011da9bb7f2070b93e,1.0,100,2,169.48000000000002
816092f5825c3e2cdfdd4af546d4d04c,1.0,67,2,127.8
8170c6e6d010d22195bcd959f5de1ea5,1.0,146,2,133.52
81865792a5df52436b4e759b4ba21412,0.99,411,2,1032.4
818a54422350b38d3fb1cb3a1553889f,1.0,445,2,43.98
8194a6cea93c5c653e7956f0b962b5f7,1.0,190,2,451.5
819c65629034acc8a0e1c096c2c6715d,1.0,34,2,329.8
81b133c3f4e30a14a6585a2f20ff150f,1.0,437,2,139.8
81db097ffce4bd958cfffeca7c41e301,1.0,219,2,268.53999999999996
81ede855f58f99b76014d66d161e7a23,1.0,254,2,358.0
820e78bf5449cb1bafbc56095ceb77a7,1.0,45,2,253.5
821e4e781313d2eb18711efe7a50d66a,1.0,340,2,219.7
821e75291b1ad362e614c0ea79fc95a6,1.0,42,3,480.0
822d25972056ef51050804f1e0446f40,1.0,477,2,46.77
8241424764e0bfa6bfcb3c6cda391ac8,1.0,468,2,486.99
82532fe90a30190fdc4622143d41dc15,1.0,77,2,247.99
827b19392982299876c0aca1f92208c2,1.0,221,2,229.8
827f51bdaa8e37bf31ff413e0a7699a4,1.0,547,2,187.8
82809cee3c35eb89b4dd4d2d1a22eedf,1.0,225,2,68.98
82c173abf4679049bd8628bfe89a9f2c,1.0,362,2,187.98
82cb8c783b1700af07ae77355cc81c70,1.0,434,2,104.80000000000001
82fb46292a999e7db9e2391c407f76e4,1.0,458,2,110.88
8322ac348d132588470c5e8cc56b2bb8,1.0,165,2,286.93
8329519e31cb1b89bd44c3c6ae417ad6,1.0,510,2,111.89
83424549593093baf504ac260d4615e7,1.0,471,2,221.8
83476105a4e9a12fcddd09081dc6cefe,1.0,52,2,199.6
83915016a26b0ca42e3caf1070664d1f,1.0,25,2,37.79
83935d750c83951d7d0211a3c60e78fd,1.0,414,2,219.89
839a04051a2c347397fd425d01fc3eb2,1.0,24,2,849.5
83e7958a94bd7f74a9414d8782f87628,1.0,605,4,38.6
84514f009b40220330a5e42b102437bd,1.0,321,2,257.64
846e4612bebdefeb3a65aa63fee59e3a,1.0,395,2,514.8
84720447172b234e7504da52ee639435,1.0,228,2,238.99
8492c2c6148ac3449374058371dc78c6,1.0,96,2,30.979999999999997
84ad62f33ddb6b13553a850fd3dc2b08,0.99,288,2,110.88
84af029e54a6f659f7ace6f7cf0daa68,1.0,404,2,153.88
84f30d2fd3937449dc7e0c835c281961,1.0,46,2,148.8
84fa4ef93ec67a77a0329933dbf190cf,1.0,103,2,134.99
8505734f21396405b5477c75a45734fe,1.0,269,2,119.6
85189d642c11e7090cb2f72fed68ea42,1.0,186,2,131.12
851eefea71a07755f017e75fae31f2fd,1.0,299,2,63.89
853254c35b5ee150b4da2b3698d73f9e,1.0,10,2,117.8
8555a17ba20435f173a230c3ced133fd,1.0,275,2,90.8
857104e1bfb81cb14e88ff07d1b22c70,1.0,274,2,318.9
85730e226e2f3a1608433546133793e1,1.0,301,2,49.8
8597b390850fe72e108d53f42ca64846,1.0,437,2,331.99
85b33fdcff5e20584ac9ec8e3c559ea3,1.0,357,2,164.89
85d5b68b9a95c88eec23d3a96287d9c8,1.0,226,2,99.9
85ed7212fe192ab02ab44c95ba87868e,1.0,276,2,143.67000000000002
85f1c5f9eee209d9dfb0a3e155209511,1.0,186,2,96.8
860f75391be5698f015d3b234e7576d6,1.0,75,2,194.82
8614ac51282d77ed22393201f26ca405,1.0,34,2,232.07
861e2a5848de1a3e8fa544236a8369f9,1.0,261,2,359.0
862b2c6ccf4352c087cd60cdac498b48,1.0,32,2,77.83
862bcdd9344546914b93a16397a78791,1.0,264,2,729.0
8689b3e15d4b16cfd05ecf597a523453,1.0,233,3,184.5
869be6f00b4c49e72f9a1e2033baa9f0,1.0,466,2,128.9
86a78c9e5114f4ed30887d4fd8153d9e,1.0,467,2,189.9
86b0aa3acd7e8f7427c8915780f5cd27,1.0,209,2,739.9
86b3fe2ecd895fa35d303e2a49b3130b,1.0,85,2,323.6
86b59358310b208f822e416e59c96672,1.0,264,2,209.9
86bfc49565a9ca52fcbf861fcc1e67a4,1.0,82,2,124.93
86df00dc5fd68f4dd5d5945ca19f3ed6,1.0,324,3,2200.0
87315ceb47e77d03a1c90474e228db6c,1.0,498,2,186.89000000000001
873e4275daabf5ab6eff5331277244a4,1.0,180,2,399.7
8746f1ba2e19bcf8bc03a946a0923d78,1.0,274,2,306.96000000000004
874fc5237d72429de2ac99ce7d897a07,0.98,46,2,45.8
87603dde65ee7120467ddda1a883bb24,1.0,344,2,86.89
876a8881e182fb3a64af97b737cfe889,1.0,501,2,49.8
876c5f7ffcad19a82c0da218ecf56ba3,1.0,107,2,269.89
878d1683076172a5b7ffc7126ba99acd,1.0,89,2,127.30000000000001
87914dda99d76004bfd05778028fa7e8,1.0,229,2,539.99
879ee1f90476a2fad74aec4f9c9961b3,1.0,174,2,464.90999999999997
87a7c3090f96d9da963125a0d7f8193a,1.0,447,2,188.89000000000001
87ae4c644c15d9c6b6f826dfec33b340,1.0,293,2,144.89000000000001
87b3f231705783eb2217e25851c0a45d,1.0,121,2,431.3
87c907fa30dd1bd3709c84b912b50c7f,1.0,224,2,304.48
87c9e7ba960e4c2e6bd786b162adc639,1.0,112,2,1597.8
87cbc22f48d2542614a44cd025238a35,1.0,287,2,25.98
88055311adcee315a7c05930e3849363,1.0,108,2,113.8
8816ea7c1592bcab312eae9352996067,1.0,464,2,39.8
88388502f20df20b31ccd1a4aca9e898,1.0,276,2,69.8
8897ea56bce6fe37a39cb2ec40898102,1.0,38,2,64.9
88a8f123107a063acbdd1c90f3d8adea,1.0,284,2,127.49
88c11a241bcbd239da19623bb23891a9,1.0,40,2,158.0
88ecb91d6d5e47ebdc2129cd046b0935,1.0,471,2,207.60000000000002
88f21f18f1c3152b023a22a0f42bdab3,1.0,201,2,84.8
88fcb680dc8cd2e540010c0750b78242,1.0,227,2,93.5
8901b2526349d372dd0bdf8d77af656d,0.99,241,2,799.9
894382535eef1ce243ec19088626be0e,1.0,181,3,248.21
8959d4251989df68934d67c1d32c5718,1.0,97,2,214.9
8961b4ca2c5aceb7a78ea72c6e0c840a,1.0,71,3,641.6800000000001
89672d977dd21afa429505c66a1abc17,1.0,404,2,113.88000000000001
897ecc46977d723a6e514f3ebe92c844,0.99,73,2,65.8
89be58cbdd6ef318e3ed93fdb22be178,1.0,161,2,250.0
89e3027de49c3012858cfeb7f5a34f59,1.0,131,2,390.0
8a02975938d279e8478b5f793b0290b7,1.0,170,2,181.76
8a1e8b556fd5feb59a63729b5341e71a,1.0,41,2,922.88
8a3e2983c35b5d2fb78686794986f7da,1.0,349,2,235.9
8ac0c45f8e89a3d25738b3700ee9e132,1.0,404,2,135.8
8ae601304ff0d1de9280c32bd2e26e3b,1.0,282,2,135.98
8b160faff469868625c7c82cbd310636,1.0,417,2,699.63
8b1aed2dad15fcad8eb2a5c555e2d26e,1.0,528,2,74.8
8b433c0e7b7d2a1f1148b4277cc673f8,1.0,141,2,299.9
8b4447c69feb2b408e29edc0fe9d0253,1.0,199,2,186.56
8b4bb71a7d37d4c2560e0f0409a58905,1.0,91,2,132.8
8b4dbc06f4caccae42ee7da8edd22f77,1.0,206,2,119.99000000000001
8b51f29aa215ec74a25baf5bd24ed90c,1.0,87,2,440.32
8b648bdd88380c34e18d3ca8ba9055a2,0.99,183,2,74.0
8ba03ea7a871bdaebd65e7a4ced27c2d,1.0,329,2,134.9
8bab3162259edfaadd1ea2e1fe7f58dc,1.0,308,2,229.70000000000002
8bb910cd8c3b29e4acf2e94e3aaffbbf,1.0,268,2,1044.9
8bc3068714502a076cdc66f2a207bb20,1.0,242,2,139.89000000000001
8bc85b1061383d0dcd4e995a726da763,1.0,287,2,278.8
8c21dd8c37144807c601f99f2a209dfb,1.0,105,3,764.79
8c532c86e424b28e85997dd891e26d5d,1.0,303,2,89.89
8c8bc67c372d5c409fbf1a340205ddca,1.0,232,2,99.98
8ca8b8dc60280d1f97c1c6817655ab63,1.0,270,2,218.0
8cb0a62e8c536632e7c0a985166a089b,1.0,24,2,61.9
8ccb4bbbcf37ed4f584d184a7ceab65d,1.0,293,2,49.9
8cd6f80d3c3994e2060d46ec07ff0b0a,1.0,20,3,335.8
8cfc5350efe3bce6a0d6f96fbaf2c3b4,1.0,28,2,121.88999999999999
8d187f36fa18c60c2ac49e7a966d8ff7,1.0,16,2,237.0
8d26c82c2086dcacc175e2ffe6ee2f28,1.0,103,2,229.7
8d50f5eadf50201ccdcedfb9e2ac8455,1.0,13,16,729.62
8d6512fa0e1c5cdbd789b956de79fe2f,1.0,457,2,363.49
8da4f8884cb807a1a95dce688436b0ba,1.0,131,2,71.8
8dafb82f687e3b0dc9e97b4198b92128,1.0,142,3,240.8
8dbbf39064a6aa2a21f97ff0422e5acd,1.0,133,2,201.8
